Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2018-09-24T15:30:00Z,TQQQ,0,2290496745,Market,Invalid,0, 
2018-09-24T15:30:00Z,USDCHF,0.96016,-1,Market,Filled,-0.96016, 
2018-09-24T15:30:00Z,USDJPY,112.543,1,Market,Filled,112.543, 
2018-09-24T15:30:00Z,USDCHF,0.96016,-1,Market,Filled,-0.96016, 
2018-09-24T15:30:00Z,USDJPY,112.543,1,Market,Filled,112.543, 
2018-09-25T15:30:00Z,TQQQ,0,2271365765,Market,Invalid,0, 
2018-09-25T15:30:00Z,USDCHF,0.96364,-1,Market,Filled,-0.96364, 
2018-09-25T15:30:00Z,USDJPY,112.874,1,Market,Filled,112.874, 
2018-09-25T15:30:00Z,USDCHF,0.96364,-1,Market,Filled,-0.96364, 
2018-09-25T15:30:00Z,USDJPY,112.874,1,Market,Filled,112.874, 
2018-09-26T15:30:00Z,TQQQ,0,2177319618,Market,Invalid,0, 
2018-09-26T15:30:00Z,USDCHF,0.9679,-1,Market,Filled,-0.9679, 
2018-09-26T15:30:00Z,USDJPY,113.042,1,Market,Filled,113.042, 
2018-09-26T15:30:00Z,USDCHF,0.9679,-1,Market,Filled,-0.9679, 
2018-09-26T15:30:00Z,USDJPY,113.042,1,Market,Filled,113.042, 
2018-09-27T15:30:00Z,TQQQ,0,2091141992,Market,Invalid,0, 
2018-09-27T15:30:00Z,USDCHF,0.97528,-1,Market,Filled,-0.97528, 
2018-09-27T15:30:00Z,USDJPY,113.234,1,Market,Filled,113.234, 
2018-09-27T15:30:00Z,USDCHF,0.97528,-1,Market,Filled,-0.97528, 
2018-09-27T15:30:00Z,USDJPY,113.234,1,Market,Filled,113.234, 
2018-09-28T15:30:00Z,TQQQ,0,2136687714,Market,Invalid,0, 
2018-09-28T15:30:00Z,USDCHF,0.97677,-1,Market,Filled,-0.97677, 
2018-09-28T15:30:00Z,USDJPY,113.604,1,Market,Filled,113.604, 
2018-09-28T15:30:00Z,USDCHF,0.97677,-1,Market,Filled,-0.97677, 
2018-09-28T15:30:00Z,USDJPY,113.604,1,Market,Filled,113.604, 
2018-10-01T15:30:00Z,TQQQ,0,2075944436,Market,Invalid,0, 
2018-10-01T15:30:00Z,USDCHF,0.98323,-1,Market,Filled,-0.98323, 
2018-10-01T15:30:00Z,USDJPY,113.961,1,Market,Filled,113.961, 
2018-10-01T15:30:00Z,USDJPY,113.948,-20,Market,Filled,-2278.96, 
2018-10-01T15:30:00Z,USDCHF,0.98323,-20,Market,Filled,-19.6646, 
2018-10-01T15:30:00Z,USDCHF,0.98323,-1,Market,Filled,-0.98323, 
2018-10-01T15:30:00Z,USDJPY,113.961,1,Market,Filled,113.961, 
2018-10-01T15:30:00Z,GLD,112.42,-20,Market,Filled,-2248.4,Warning: No quote information available at 10/01/2018 11:00:00 America/New_York, order filled using TradeBar data 
2018-10-02T15:30:00Z,TQQQ,0,2172550820,Market,Invalid,0, 
2018-10-02T15:30:00Z,USDCHF,0.98353,-1,Market,Filled,-0.98353, 
2018-10-02T15:30:00Z,USDJPY,113.655,1,Market,Filled,113.655, 
2018-10-02T15:30:00Z,USDCHF,0.98353,-1,Market,Filled,-0.98353, 
2018-10-02T15:30:00Z,USDJPY,113.655,1,Market,Filled,113.655, 
2018-10-03T15:30:00Z,TQQQ,0,2159758295,Market,Invalid,0, 
2018-10-03T15:30:00Z,USDCHF,0.98876,-1,Market,Filled,-0.98876, 
2018-10-03T15:30:00Z,USDJPY,114.119,1,Market,Filled,114.119, 
2018-10-03T15:30:00Z,USDCHF,0.98876,-1,Market,Filled,-0.98876, 
2018-10-03T15:30:00Z,USDJPY,114.119,1,Market,Filled,114.119, 
2018-10-04T15:30:00Z,GLD,113.93,-345030076,Market,Filled,-39309276558.68,Warning: No quote information available at 10/04/2018 11:00:00 America/New_York, order filled using TradeBar data 
2018-10-04T15:30:00Z,TQQQ,16.5404999225,2287993321,Market,Filled,37844553348.681,Warning: No quote information available at 10/04/2018 11:00:00 America/New_York, order filled using TradeBar data 
2018-10-05T15:30:00Z,USDCHF,0.99206,-1,Market,Filled,-0.99206, 
2018-10-05T15:30:00Z,USDJPY,113.756,1,Market,Filled,113.756, 
2018-10-08T15:30:00Z,USDCHF,0.99283,-1,Market,Filled,-0.99283, 
2018-10-08T15:30:00Z,USDJPY,113.115,1,Market,Filled,113.115, 
2018-10-09T15:30:00Z,USDCHF,0.99387,-1,Market,Filled,-0.99387, 
2018-10-09T15:30:00Z,USDJPY,113.17,1,Market,Filled,113.17, 
2018-10-10T14:00:00Z,TQQQ,14.70455792875,-2287993321,Market,Filled,-33643930329.238,Warning: No quote information available at 10/10/2018 10:00:00 America/New_York, order filled using TradeBar data 
2018-10-10T15:30:00Z,TQQQ,14.70698964,2000513599,Market,Filled,29421532775.172,Warning: No quote information available at 10/10/2018 11:00:00 America/New_York, order filled using TradeBar data 
2018-10-11T15:30:00Z,USDCHF,0.98986,-1,Market,Filled,-0.98986, 
2018-10-11T15:30:00Z,USDJPY,112.286,1,Market,Filled,112.286, 
2018-10-11T19:00:00Z,TQQQ,12.92940871625,-2000513599,Market,Filled,-25865457963.887,Warning: No quote information available at 10/11/2018 15:00:00 America/New_York, order filled using TradeBar data 
2018-10-12T15:30:00Z,TQQQ,0,1600786099,Market,Invalid,0, 
2018-10-12T15:30:00Z,USDCHF,0.992,-1,Market,Filled,-0.992, 
2018-10-12T15:30:00Z,USDJPY,112.115,1,Market,Filled,112.115, 
2018-10-12T15:30:00Z,GLD,115.21,193605507,Market,Filled,22305290461.47,Warning: No quote information available at 10/12/2018 11:00:00 America/New_York, order filled using TradeBar data 
2018-10-15T15:30:00Z,TQQQ,0,1651541322,Market,Invalid,0, 
2018-10-15T15:30:00Z,USDCHF,0.98771,-1,Market,Filled,-0.98771, 
2018-10-15T15:30:00Z,USDJPY,111.774,1,Market,Filled,111.774, 
2018-10-15T15:30:00Z,USDCHF,0.98771,-1,Market,Filled,-0.98771, 
2018-10-15T15:30:00Z,USDJPY,111.774,1,Market,Filled,111.774, 
2018-10-16T15:30:00Z,TQQQ,0,1595092956,Market,Invalid,0, 
2018-10-16T15:30:00Z,USDCHF,0.98962,-1,Market,Filled,-0.98962, 
2018-10-16T15:30:00Z,USDJPY,112.222,1,Market,Filled,112.222, 
2018-10-16T15:30:00Z,USDCHF,0.98962,-1,Market,Filled,-0.98962, 
2018-10-16T15:30:00Z,USDJPY,112.222,1,Market,Filled,112.222, 
2018-10-17T15:30:00Z,TQQQ,0,1561637382,Market,Invalid,0, 
2018-10-17T15:30:00Z,USDCHF,0.99243,-1,Market,Filled,-0.99243, 
2018-10-17T15:30:00Z,USDJPY,112.086,1,Market,Filled,112.086, 
2018-10-17T15:30:00Z,USDCHF,0.99243,-1,Market,Filled,-0.99243, 
2018-10-17T15:30:00Z,USDJPY,112.086,1,Market,Filled,112.086, 
2018-10-18T15:30:00Z,TQQQ,0,1557923091,Market,Invalid,0, 
2018-10-18T15:30:00Z,USDCHF,0.99542,-1,Market,Filled,-0.99542, 
2018-10-18T15:30:00Z,USDJPY,112.505,1,Market,Filled,112.505, 
2018-10-18T15:30:00Z,USDCHF,0.99542,-1,Market,Filled,-0.99542, 
2018-10-18T15:30:00Z,USDJPY,112.505,1,Market,Filled,112.505, 
2018-10-19T15:30:00Z,TQQQ,0,1586961462,Market,Invalid,0, 
2018-10-19T15:30:00Z,USDCHF,0.99665,-1,Market,Filled,-0.99665, 
2018-10-19T15:30:00Z,USDJPY,112.495,1,Market,Filled,112.495, 
2018-10-19T15:30:00Z,USDCHF,0.99665,-1,Market,Filled,-0.99665, 
2018-10-19T15:30:00Z,USDJPY,112.495,1,Market,Filled,112.495, 
2018-10-22T15:30:00Z,GLD,115.53,-193605507,Market,Filled,-22367244223.71,Warning: No quote information available at 10/22/2018 11:00:00 America/New_York, order filled using TradeBar data 
2018-10-22T15:30:00Z,TQQQ,14.152559475,1583540442,Market,Filled,22411150286.473,Warning: No quote information available at 10/22/2018 11:00:00 America/New_York, order filled using TradeBar data 
2018-10-23T15:30:00Z,USDCHF,0.99506,-1,Market,Filled,-0.99506, 
2018-10-23T15:30:00Z,USDJPY,112.104,1,Market,Filled,112.104, 
2018-10-24T15:30:00Z,USDCHF,0.99778,-1,Market,Filled,-0.99778, 
2018-10-24T15:30:00Z,USDJPY,112.545,1,Market,Filled,112.545, 
2018-10-24T19:00:00Z,TQQQ,12.67651074625,-1583540442,Market,Filled,-20073767430.134,Warning: No quote information available at 10/24/2018 15:00:00 America/New_York, order filled using TradeBar data 
2018-10-25T15:30:00Z,TQQQ,0,1388296023,Market,Invalid,0, 
2018-10-25T15:30:00Z,USDCHF,1.0013,-1,Market,Filled,-1.0013, 
2018-10-25T15:30:00Z,USDJPY,112.533,1,Market,Filled,112.533, 
2018-10-25T15:30:00Z,GLD,116.32,152430933,Market,Filled,17730766126.56,Warning: No quote information available at 10/25/2018 11:00:00 America/New_York, order filled using TradeBar data 
2018-10-26T15:30:00Z,TQQQ,0,1564627254,Market,Invalid,0, 
2018-10-26T15:30:00Z,USDCHF,0.99776,-1,Market,Filled,-0.99776, 
2018-10-26T15:30:00Z,USDJPY,111.404,1,Market,Filled,111.404, 
2018-10-26T15:30:00Z,USDCHF,0.99776,-1,Market,Filled,-0.99776, 
2018-10-26T15:30:00Z,USDJPY,111.404,1,Market,Filled,111.404, 
2018-10-29T15:30:00Z,TQQQ,0,1426148298,Market,Invalid,0, 
2018-10-29T15:30:00Z,USDCHF,0.99986,-1,Market,Filled,-0.99986, 
2018-10-29T15:30:00Z,USDJPY,112.472,1,Market,Filled,112.472, 
2018-10-29T15:30:00Z,USDCHF,0.99986,-1,Market,Filled,-0.99986, 
2018-10-29T15:30:00Z,USDJPY,112.472,1,Market,Filled,112.472, 
2018-10-30T15:30:00Z,TQQQ,0,1544628208,Market,Invalid,0, 
2018-10-30T15:30:00Z,USDCHF,1.00302,-1,Market,Filled,-1.00302, 
2018-10-30T15:30:00Z,USDJPY,112.735,1,Market,Filled,112.735, 
2018-10-30T15:30:00Z,USDCHF,1.00302,-1,Market,Filled,-1.00302, 
2018-10-30T15:30:00Z,USDJPY,112.735,1,Market,Filled,112.735, 
2018-10-31T15:30:00Z,TQQQ,0,1357068807,Market,Invalid,0, 
2018-10-31T15:30:00Z,USDCHF,1.00543,-1,Market,Filled,-1.00543, 
2018-10-31T15:30:00Z,USDJPY,113.176,1,Market,Filled,113.176, 
2018-10-31T15:30:00Z,USDCHF,1.00543,-1,Market,Filled,-1.00543, 
2018-10-31T15:30:00Z,USDJPY,113.176,1,Market,Filled,113.176, 
2018-11-01T15:30:00Z,TQQQ,0,1378567442,Market,Invalid,0, 
2018-11-01T15:30:00Z,USDCHF,1.00225,-1,Market,Filled,-1.00225, 
2018-11-01T15:30:00Z,USDJPY,112.719,1,Market,Filled,112.719, 
2018-11-01T15:30:00Z,USDCHF,1.00225,-1,Market,Filled,-1.00225, 
2018-11-01T15:30:00Z,USDJPY,112.719,1,Market,Filled,112.719, 
2018-11-02T15:30:00Z,TQQQ,0,1386407128,Market,Invalid,0, 
2018-11-02T15:30:00Z,USDCHF,1.00094,-1,Market,Filled,-1.00094, 
2018-11-02T15:30:00Z,USDJPY,112.958,1,Market,Filled,112.958, 
2018-11-02T15:30:00Z,USDCHF,1.00094,-1,Market,Filled,-1.00094, 
2018-11-02T15:30:00Z,USDJPY,112.958,1,Market,Filled,112.958, 
2018-11-05T16:30:00Z,TQQQ,0,1436693733,Market,Invalid,0, 
2018-11-05T16:30:00Z,USDCHF,1.00513,-1,Market,Filled,-1.00513, 
2018-11-05T16:30:00Z,USDJPY,113.21,1,Market,Filled,113.21, 
2018-11-05T16:30:00Z,USDCHF,1.00513,-1,Market,Filled,-1.00513, 
2018-11-05T16:30:00Z,USDJPY,113.21,1,Market,Filled,113.21, 
2018-11-06T16:30:00Z,TQQQ,0,1390866411,Market,Invalid,0, 
2018-11-06T16:30:00Z,USDCHF,1.00382,-1,Market,Filled,-1.00382, 
2018-11-06T16:30:00Z,USDJPY,113.382,1,Market,Filled,113.382, 
2018-11-06T16:30:00Z,USDCHF,1.00382,-1,Market,Filled,-1.00382, 
2018-11-06T16:30:00Z,USDJPY,113.382,1,Market,Filled,113.382, 
2018-11-07T16:30:00Z,TQQQ,0,1294077063,Market,Invalid,0, 
2018-11-07T16:30:00Z,USDCHF,0.99938,-1,Market,Filled,-0.99938, 
2018-11-07T16:30:00Z,USDJPY,113.354,1,Market,Filled,113.354, 
2018-11-07T16:30:00Z,USDCHF,0.99938,-1,Market,Filled,-0.99938, 
2018-11-07T16:30:00Z,USDJPY,113.354,1,Market,Filled,113.354, 
2018-11-08T16:30:00Z,TQQQ,0,1270899525,Market,Invalid,0, 
2018-11-08T16:30:00Z,USDCHF,1.00251,-1,Market,Filled,-1.00251, 
2018-11-08T16:30:00Z,USDJPY,113.807,1,Market,Filled,113.807, 
2018-11-08T16:30:00Z,USDCHF,1.00251,-1,Market,Filled,-1.00251, 
2018-11-08T16:30:00Z,USDJPY,113.807,1,Market,Filled,113.807, 
2018-11-09T16:30:00Z,TQQQ,0,1314446879,Market,Invalid,0, 
2018-11-09T16:30:00Z,USDCHF,1.00482,-1,Market,Filled,-1.00482, 
2018-11-09T16:30:00Z,USDJPY,113.725,1,Market,Filled,113.725, 
2018-11-09T16:30:00Z,USDCHF,1.00482,-1,Market,Filled,-1.00482, 
2018-11-09T16:30:00Z,USDJPY,113.725,1,Market,Filled,113.725, 
2018-11-12T16:30:00Z,TQQQ,0,1404573078,Market,Invalid,0, 
2018-11-12T16:30:00Z,USDCHF,1.00897,-1,Market,Filled,-1.00897, 
2018-11-12T16:30:00Z,USDJPY,113.777,1,Market,Filled,113.777, 
2018-11-12T16:30:00Z,USDCHF,1.00897,-1,Market,Filled,-1.00897, 
2018-11-12T16:30:00Z,USDJPY,113.777,1,Market,Filled,113.777, 
2018-11-13T16:30:00Z,TQQQ,0,1389513132,Market,Invalid,0, 
2018-11-13T16:30:00Z,USDCHF,1.00881,-1,Market,Filled,-1.00881, 
2018-11-13T16:30:00Z,USDJPY,113.921,1,Market,Filled,113.921, 
2018-11-13T16:30:00Z,USDCHF,1.00881,-1,Market,Filled,-1.00881, 
2018-11-13T16:30:00Z,USDJPY,113.921,1,Market,Filled,113.921, 
2018-11-14T16:30:00Z,TQQQ,0,1422681244,Market,Invalid,0, 
2018-11-14T16:30:00Z,USDCHF,1.0077,-1,Market,Filled,-1.0077, 
2018-11-14T16:30:00Z,USDJPY,113.918,1,Market,Filled,113.918, 
2018-11-14T16:30:00Z,USDCHF,1.0077,-1,Market,Filled,-1.0077, 
2018-11-14T16:30:00Z,USDJPY,113.918,1,Market,Filled,113.918, 
2018-11-15T16:30:00Z,TQQQ,0,1497938942,Market,Invalid,0, 
2018-11-15T16:30:00Z,USDCHF,1.00594,-1,Market,Filled,-1.00594, 
2018-11-15T16:30:00Z,USDJPY,113.259,1,Market,Filled,113.259, 
2018-11-15T16:30:00Z,USDCHF,1.00594,-1,Market,Filled,-1.00594, 
2018-11-15T16:30:00Z,USDJPY,113.259,1,Market,Filled,113.259, 
2018-11-16T16:30:00Z,TQQQ,0,1447466490,Market,Invalid,0, 
2018-11-16T16:30:00Z,USDCHF,1.00251,-1,Market,Filled,-1.00251, 
2018-11-16T16:30:00Z,USDJPY,112.839,1,Market,Filled,112.839, 
2018-11-16T16:30:00Z,USDCHF,1.00251,-1,Market,Filled,-1.00251, 
2018-11-16T16:30:00Z,USDJPY,112.839,1,Market,Filled,112.839, 
2018-11-19T16:30:00Z,TQQQ,0,1522939651,Market,Invalid,0, 
2018-11-19T16:30:00Z,USDCHF,0.99397,-1,Market,Filled,-0.99397, 
2018-11-19T16:30:00Z,USDJPY,112.581,1,Market,Filled,112.581, 
2018-11-19T16:30:00Z,USDCHF,0.99397,-1,Market,Filled,-0.99397, 
2018-11-19T16:30:00Z,USDJPY,112.581,1,Market,Filled,112.581, 
2018-11-20T16:30:00Z,TQQQ,0,1639581287,Market,Invalid,0, 
2018-11-20T16:30:00Z,USDCHF,0.9936,-1,Market,Filled,-0.9936, 
2018-11-20T16:30:00Z,USDJPY,112.636,1,Market,Filled,112.636, 
2018-11-20T16:30:00Z,USDCHF,0.9936,-1,Market,Filled,-0.9936, 
2018-11-20T16:30:00Z,USDJPY,112.636,1,Market,Filled,112.636, 
2018-11-21T16:30:00Z,TQQQ,0,1650759008,Market,Invalid,0, 
2018-11-21T16:30:00Z,USDCHF,0.99538,-1,Market,Filled,-0.99538, 
2018-11-21T16:30:00Z,USDJPY,112.986,1,Market,Filled,112.986, 
2018-11-21T16:30:00Z,USDCHF,0.99538,-1,Market,Filled,-0.99538, 
2018-11-21T16:30:00Z,USDJPY,112.986,1,Market,Filled,112.986, 
2018-11-23T16:30:00Z,TQQQ,0,1669565101,Market,Invalid,0, 
2018-11-23T16:30:00Z,USDCHF,0.9974,-1,Market,Filled,-0.9974, 
2018-11-23T16:30:00Z,USDJPY,112.771,1,Market,Filled,112.771, 
2018-11-23T16:30:00Z,USDCHF,0.9974,-1,Market,Filled,-0.9974, 
2018-11-23T16:30:00Z,USDJPY,112.771,1,Market,Filled,112.771, 
2018-11-26T16:30:00Z,TQQQ,0,1609700179,Market,Invalid,0, 
2018-11-26T16:30:00Z,USDCHF,0.99879,-1,Market,Filled,-0.99879, 
2018-11-26T16:30:00Z,USDJPY,113.597,1,Market,Filled,113.597, 
2018-11-26T16:30:00Z,USDCHF,0.99879,-1,Market,Filled,-0.99879, 
2018-11-26T16:30:00Z,USDJPY,113.597,1,Market,Filled,113.597, 
2018-11-27T16:30:00Z,TQQQ,0,1555594376,Market,Invalid,0, 
2018-11-27T16:30:00Z,USDCHF,0.99896,-1,Market,Filled,-0.99896, 
2018-11-27T16:30:00Z,USDJPY,113.793,1,Market,Filled,113.793, 
2018-11-27T16:30:00Z,USDCHF,0.99896,-1,Market,Filled,-0.99896, 
2018-11-27T16:30:00Z,USDJPY,113.793,1,Market,Filled,113.793, 
2018-11-28T16:30:00Z,TQQQ,0,1534626568,Market,Invalid,0, 
2018-11-28T16:30:00Z,USDCHF,1.00034,-1,Market,Filled,-1.00034, 
2018-11-28T16:30:00Z,USDJPY,114.021,1,Market,Filled,114.021, 
2018-11-28T16:30:00Z,USDCHF,1.00034,-1,Market,Filled,-1.00034, 
2018-11-28T16:30:00Z,USDJPY,114.021,1,Market,Filled,114.021, 
2018-11-29T16:30:00Z,TQQQ,0,1492668078,Market,Invalid,0, 
2018-11-29T16:30:00Z,USDCHF,0.99597,-1,Market,Filled,-0.99597, 
2018-11-29T16:30:00Z,USDJPY,113.302,1,Market,Filled,113.302, 
2018-11-29T16:30:00Z,USDCHF,0.99597,-1,Market,Filled,-0.99597, 
2018-11-29T16:30:00Z,USDJPY,113.302,1,Market,Filled,113.302, 
2018-11-30T16:30:00Z,TQQQ,0,1431430892,Market,Invalid,0, 
2018-11-30T16:30:00Z,USDCHF,0.99904,-1,Market,Filled,-0.99904, 
2018-11-30T16:30:00Z,USDJPY,113.549,1,Market,Filled,113.549, 
2018-11-30T16:30:00Z,USDCHF,0.99904,-1,Market,Filled,-0.99904, 
2018-11-30T16:30:00Z,USDJPY,113.549,1,Market,Filled,113.549, 
2018-12-03T16:30:00Z,TQQQ,0,1385491988,Market,Invalid,0, 
2018-12-03T16:30:00Z,USDCHF,0.99812,-1,Market,Filled,-0.99812, 
2018-12-03T16:30:00Z,USDJPY,113.601,1,Market,Filled,113.601, 
2018-12-03T16:30:00Z,USDCHF,0.99812,-1,Market,Filled,-0.99812, 
2018-12-03T16:30:00Z,USDJPY,113.601,1,Market,Filled,113.601, 
2018-12-04T16:30:00Z,TQQQ,0,1407464016,Market,Invalid,0, 
2018-12-04T16:30:00Z,USDCHF,0.99714,-1,Market,Filled,-0.99714, 
2018-12-04T16:30:00Z,USDJPY,113.011,1,Market,Filled,113.011, 
2018-12-04T16:30:00Z,USDCHF,0.99714,-1,Market,Filled,-0.99714, 
2018-12-04T16:30:00Z,USDJPY,113.011,1,Market,Filled,113.011, 
2018-12-06T16:30:00Z,TQQQ,0,1660823285,Market,Invalid,0, 
2018-12-06T16:30:00Z,USDCHF,0.99184,-1,Market,Filled,-0.99184, 
2018-12-06T16:30:00Z,USDJPY,112.369,1,Market,Filled,112.369, 
2018-12-06T16:30:00Z,USDCHF,0.99184,-1,Market,Filled,-0.99184, 
2018-12-06T16:30:00Z,USDJPY,112.369,1,Market,Filled,112.369, 
2018-12-07T16:30:00Z,TQQQ,0,1611602021,Market,Invalid,0, 
2018-12-07T16:30:00Z,USDCHF,0.99182,-1,Market,Filled,-0.99182, 
2018-12-07T16:30:00Z,USDJPY,112.702,1,Market,Filled,112.702, 
2018-12-07T16:30:00Z,USDCHF,0.99182,-1,Market,Filled,-0.99182, 
2018-12-07T16:30:00Z,USDJPY,112.702,1,Market,Filled,112.702, 
2018-12-10T16:30:00Z,TQQQ,0,1744133059,Market,Invalid,0, 
2018-12-10T16:30:00Z,USDCHF,0.98913,-1,Market,Filled,-0.98913, 
2018-12-10T16:30:00Z,USDJPY,112.993,1,Market,Filled,112.993, 
2018-12-10T16:30:00Z,USDCHF,0.98913,-1,Market,Filled,-0.98913, 
2018-12-10T16:30:00Z,USDJPY,112.993,1,Market,Filled,112.993, 
2018-12-11T16:30:00Z,TQQQ,0,1617946267,Market,Invalid,0, 
2018-12-11T16:30:00Z,USDCHF,0.99207,-1,Market,Filled,-0.99207, 
2018-12-11T16:30:00Z,USDJPY,113.362,1,Market,Filled,113.362, 
2018-12-11T16:30:00Z,USDCHF,0.99207,-1,Market,Filled,-0.99207, 
2018-12-11T16:30:00Z,USDJPY,113.362,1,Market,Filled,113.362, 
2018-12-12T16:30:00Z,TQQQ,0,1559013471,Market,Invalid,0, 
2018-12-12T16:30:00Z,USDCHF,0.99224,-1,Market,Filled,-0.99224, 
2018-12-12T16:30:00Z,USDJPY,113.226,1,Market,Filled,113.226, 
2018-12-12T16:30:00Z,USDCHF,0.99224,-1,Market,Filled,-0.99224, 
2018-12-12T16:30:00Z,USDJPY,113.226,1,Market,Filled,113.226, 
2018-12-13T16:30:00Z,TQQQ,0,1594640954,Market,Invalid,0, 
2018-12-13T16:30:00Z,USDCHF,0.99353,-1,Market,Filled,-0.99353, 
2018-12-13T16:30:00Z,USDJPY,113.646,1,Market,Filled,113.646, 
2018-12-13T16:30:00Z,USDCHF,0.99353,-1,Market,Filled,-0.99353, 
2018-12-13T16:30:00Z,USDJPY,113.646,1,Market,Filled,113.646, 
2018-12-14T16:30:00Z,TQQQ,0,1636408030,Market,Invalid,0, 
2018-12-14T16:30:00Z,USDCHF,0.99646,-1,Market,Filled,-0.99646, 
2018-12-14T16:30:00Z,USDJPY,113.412,1,Market,Filled,113.412, 
2018-12-14T16:30:00Z,USDCHF,0.99646,-1,Market,Filled,-0.99646, 
2018-12-14T16:30:00Z,USDJPY,113.412,1,Market,Filled,113.412, 
2018-12-17T16:30:00Z,TQQQ,0,1744456837,Market,Invalid,0, 
2018-12-17T16:30:00Z,USDCHF,0.99431,-1,Market,Filled,-0.99431, 
2018-12-17T16:30:00Z,USDJPY,113.004,1,Market,Filled,113.004, 
2018-12-17T16:30:00Z,USDCHF,0.99431,-1,Market,Filled,-0.99431, 
2018-12-17T16:30:00Z,USDJPY,113.004,1,Market,Filled,113.004, 
2018-12-18T16:30:00Z,TQQQ,0,1816364861,Market,Invalid,0, 
2018-12-18T16:30:00Z,USDCHF,0.99278,-1,Market,Filled,-0.99278, 
2018-12-18T16:30:00Z,USDJPY,112.626,1,Market,Filled,112.626, 
2018-12-18T16:30:00Z,USDCHF,0.99278,-1,Market,Filled,-0.99278, 
2018-12-18T16:30:00Z,USDJPY,112.626,1,Market,Filled,112.626, 
2018-12-19T16:30:00Z,TQQQ,0,1796080656,Market,Invalid,0, 
2018-12-19T16:30:00Z,USDCHF,0.99285,-1,Market,Filled,-0.99285, 
2018-12-19T16:30:00Z,USDJPY,112.292,1,Market,Filled,112.292, 
2018-12-19T16:30:00Z,USDCHF,0.99285,-1,Market,Filled,-0.99285, 
2018-12-19T16:30:00Z,USDJPY,112.292,1,Market,Filled,112.292, 
2018-12-20T16:30:00Z,TQQQ,0,2010822986,Market,Invalid,0, 
2018-12-20T16:30:00Z,USDCHF,0.99329,-1,Market,Filled,-0.99329, 
2018-12-20T16:30:00Z,USDJPY,111.69,1,Market,Filled,111.69, 
2018-12-20T16:30:00Z,USDCHF,0.99329,-1,Market,Filled,-0.99329, 
2018-12-20T16:30:00Z,USDJPY,111.69,1,Market,Filled,111.69, 
2018-12-21T16:30:00Z,TQQQ,0,2111492011,Market,Invalid,0, 
2018-12-21T16:30:00Z,USDCHF,0.99072,-1,Market,Filled,-0.99072, 
2018-12-21T16:30:00Z,USDJPY,111.173,1,Market,Filled,111.173, 
2018-12-21T16:30:00Z,USDCHF,0.99072,-1,Market,Filled,-0.99072, 
2018-12-21T16:30:00Z,USDJPY,111.173,1,Market,Filled,111.173, 
2018-12-24T16:30:00Z,TQQQ,0,2361586321,Market,Invalid,0, 
2018-12-24T16:30:00Z,USDCHF,0.98595,-1,Market On Open,Filled,-0.98595, 
2018-12-24T16:30:00Z,USDJPY,110.485,1,Market On Open,Filled,110.485, 
2018-12-24T16:30:00Z,USDCHF,0.98595,-1,Market On Open,Filled,-0.98595, 
2018-12-24T16:30:00Z,USDJPY,110.485,1,Market On Open,Filled,110.485, 
2018-12-26T16:30:00Z,TQQQ,0,2553125591,Market,Invalid,0, 
2018-12-26T16:30:00Z,USDCHF,0.99327,-1,Market,Filled,-0.99327,Warning: fill at stale price (12/24/2018 00:00:00 America/New_York) 
2018-12-26T16:30:00Z,USDJPY,111.112,1,Market,Filled,111.112,Warning: fill at stale price (12/24/2018 00:00:00 America/New_York) 
2018-12-26T16:30:00Z,USDCHF,0.99327,-1,Market,Filled,-0.99327,Warning: fill at stale price (12/24/2018 00:00:00 America/New_York) 
2018-12-26T16:30:00Z,USDJPY,111.112,1,Market,Filled,111.112,Warning: fill at stale price (12/24/2018 00:00:00 America/New_York) 
2018-12-27T16:30:00Z,TQQQ,0,2328279547,Market,Invalid,0, 
2018-12-27T16:30:00Z,USDCHF,0.98963,-1,Market,Filled,-0.98963, 
2018-12-27T16:30:00Z,USDJPY,110.751,1,Market,Filled,110.751, 
2018-12-27T16:30:00Z,USDCHF,0.98963,-1,Market,Filled,-0.98963, 
2018-12-27T16:30:00Z,USDJPY,110.751,1,Market,Filled,110.751, 
2018-12-28T16:30:00Z,TQQQ,0,2183679507,Market,Invalid,0, 
2018-12-28T16:30:00Z,USDCHF,0.98382,-1,Market,Filled,-0.98382, 
2018-12-28T16:30:00Z,USDJPY,110.415,1,Market,Filled,110.415, 
2018-12-28T16:30:00Z,USDCHF,0.98382,-1,Market,Filled,-0.98382, 
2018-12-28T16:30:00Z,USDJPY,110.415,1,Market,Filled,110.415, 
2018-12-31T16:30:00Z,TQQQ,0,2158195992,Market,Invalid,0, 
2018-12-31T16:30:00Z,USDCHF,0.9808,-1,Market On Open,Filled,-0.9808, 
2018-12-31T16:30:00Z,USDJPY,109.64,1,Market On Open,Filled,109.64, 
2018-12-31T16:30:00Z,USDCHF,0.9808,-1,Market On Open,Filled,-0.9808, 
2018-12-31T16:30:00Z,USDJPY,109.64,1,Market On Open,Filled,109.64, 
2019-01-02T16:30:00Z,TQQQ,0,2154826465,Market,Invalid,0, 
2019-01-02T16:30:00Z,USDCHF,0.98832,-1,Market,Filled,-0.98832, 
2019-01-02T16:30:00Z,USDJPY,109.289,1,Market,Filled,109.289, 
2019-01-02T16:30:00Z,USDJPY,109.276,-20,Market,Filled,-2185.52, 
